ID,Vendor ID,Pick_up Loc,Drop Loc,Distance,Pick_up Time,Drop Time,Extra Charges,Total Amount,Trip Duration (min),Hour of Day,Day of Week
984809,2,186.0,249.0,1.79,2017-04-04 14:44:22,2017-04-04 15:01:21,0.0,12.3,16,14,Tuesday
702646,1,79.0,232.0,2.3,2017-04-04 14:12:33,2017-04-04 14:33:07,0.0,18.35,20,14,Tuesday
285415,2,132.0,132.0,0.0,2017-04-03 14:04:21,2017-04-03 14:07:44,0.0,52.85,3,14,Monday
370096,1,141.0,237.0,1.1,2017-04-07 14:05:49,2017-04-07 14:14:17,0.0,9.96,8,14,Friday
532758,1,170.0,141.0,1.5,2017-04-04 14:03:22,2017-04-04 14:12:38,0.0,10.8,9,14,Tuesday
413379,2,236.0,237.0,0.96,2017-04-04 14:53:45,2017-04-04 15:00:46,0.0,9.3,7,14,Tuesday
994729,2,142.0,141.0,1.71,2017-04-07 14:41:57,2017-04-07 14:54:36,0.0,10.8,12,14,Friday
225641,2,113.0,79.0,0.68,2017-04-04 14:25:26,2017-04-04 14:30:25,0.0,6.3,4,14,Tuesday
372317,2,140.0,75.0,2.58,2017-04-05 14:02:39,2017-04-05 14:23:58,0.0,12.8,21,14,Wednesday
551978,1,158.0,113.0,3.4,2017-04-05 14:17:39,2017-04-05 14:42:51,0.0,22.55,25,14,Wednesday
94279,2,100.0,113.0,1.85,2017-04-04 14:35:43,2017-04-04 14:45:41,0.0,11.16,9,14,Tuesday
702017,2,100.0,90.0,0.64,2017-04-06 14:20:34,2017-04-06 14:27:29,0.0,8.16,6,14,Thursday
816870,2,140.0,236.0,1.04,2017-04-03 14:35:54,2017-04-03 14:43:55,0.0,9.49,8,14,Monday
821057,1,239.0,163.0,1.2,2017-04-03 14:44:09,2017-04-03 14:52:39,0.0,9.95,8,14,Monday
922370,2,132.0,65.0,13.41,2017-04-06 14:48:41,2017-04-06 15:49:27,0.0,60.96,60,14,Thursday
131155,2,100.0,161.0,0.73,2017-04-05 14:47:56,2017-04-05 14:56:47,0.0,7.8,8,14,Wednesday
525783,1,186.0,237.0,3.4,2017-04-06 14:14:51,2017-04-06 14:46:46,0.0,24.3,31,14,Thursday
93355,2,163.0,229.0,0.51,2017-04-03 14:47:48,2017-04-03 14:56:03,0.0,9.12,8,14,Monday
396993,2,263.0,140.0,1.12,2017-04-05 14:13:53,2017-04-05 14:22:25,0.0,8.3,8,14,Wednesday
564047,1,170.0,230.0,1.0,2017-04-06 14:24:45,2017-04-06 14:35:53,0.0,10.55,11,14,Thursday
594199,2,50.0,163.0,1.11,2017-04-03 14:20:51,2017-04-03 14:30:11,0.0,10.56,9,14,Monday
939140,1,234.0,186.0,0.9,2017-04-07 14:43:50,2017-04-07 14:55:28,0.0,11.15,11,14,Friday
425305,2,246.0,186.0,1.35,2017-04-07 14:36:28,2017-04-07 14:47:24,0.0,11.16,10,14,Friday
228025,1,236.0,161.0,1.7,2017-04-06 14:50:25,2017-04-06 15:03:47,0.0,11.8,13,14,Thursday
47600,2,113.0,211.0,0.88,2017-04-05 14:32:04,2017-04-05 14:40:45,0.0,7.8,8,14,Wednesday
423507,1,138.0,162.0,8.9,2017-04-05 14:13:23,2017-04-05 14:51:38,0.0,43.06,38,14,Wednesday
371032,2,237.0,236.0,1.37,2017-04-05 14:33:54,2017-04-05 14:45:40,0.0,9.8,11,14,Wednesday
506587,1,13.0,13.0,1.9,2017-04-03 14:46:25,2017-04-03 14:56:10,0.0,10.3,9,14,Monday
791484,2,234.0,249.0,0.8,2017-04-03 14:35:55,2017-04-03 14:39:22,0.0,6.36,3,14,Monday
172514,1,239.0,244.0,5.4,2017-04-03 14:33:55,2017-04-03 14:45:23,0.0,21.35,11,14,Monday
850898,1,233.0,75.0,3.5,2017-04-03 14:10:54,2017-04-03 14:39:40,0.0,24.35,28,14,Monday
606041,1,100.0,138.0,9.3,2017-04-07 14:14:32,2017-04-07 14:59:08,0.0,48.66,44,14,Friday
701974,1,164.0,230.0,0.8,2017-04-07 14:53:20,2017-04-07 15:09:05,0.0,11.3,15,14,Friday
90752,2,230.0,186.0,2.04,2017-04-05 14:48:29,2017-04-05 15:15:17,0.0,17.3,26,14,Wednesday
11259,2,162.0,162.0,0.66,2017-04-07 14:44:33,2017-04-07 14:48:56,0.0,5.8,4,14,Friday
319004,1,141.0,233.0,1.8,2017-04-06 14:17:54,2017-04-06 14:31:36,0.0,10.8,13,14,Thursday
1020726,2,24.0,24.0,0.24,2017-04-07 14:58:42,2017-04-07 14:59:41,0.0,3.8,0,14,Friday
41539,2,48.0,236.0,2.38,2017-04-05 14:18:27,2017-04-05 14:39:32,0.0,18.36,21,14,Wednesday
185543,2,24.0,238.0,1.37,2017-04-06 14:26:32,2017-04-06 14:34:30,0.0,9.55,7,14,Thursday
179398,1,237.0,48.0,1.9,2017-04-04 14:05:12,2017-04-04 14:22:50,0.0,12.8,17,14,Tuesday
947491,1,140.0,141.0,0.5,2017-04-03 14:29:31,2017-04-03 14:34:58,0.0,5.8,5,14,Monday
344829,2,50.0,48.0,0.45,2017-04-03 14:00:49,2017-04-03 14:02:45,0.0,4.3,1,14,Monday
923954,2,137.0,170.0,0.74,2017-04-05 14:03:57,2017-04-05 14:14:11,0.0,9.96,10,14,Wednesday
981246,2,144.0,211.0,0.45,2017-04-06 14:49:14,2017-04-06 14:56:33,0.0,8.8,7,14,Thursday
782072,2,163.0,132.0,16.85,2017-04-06 14:40:07,2017-04-06 15:57:16,0.0,63.36,77,14,Thursday
441653,1,239.0,186.0,2.5,2017-04-03 14:44:17,2017-04-03 14:57:11,0.0,11.8,12,14,Monday
490953,2,161.0,237.0,0.95,2017-04-07 14:41:25,2017-04-07 14:46:58,0.0,8.16,5,14,Friday
785979,1,97.0,49.0,1.5,2017-04-07 14:57:52,2017-04-07 15:07:00,0.0,8.3,9,14,Friday
239811,2,264.0,264.0,1.1,2017-04-05 14:51:44,2017-04-05 15:03:32,0.0,9.8,11,14,Wednesday
414197,1,237.0,236.0,1.0,2017-04-05 14:43:48,2017-04-05 14:51:06,0.0,9.1,7,14,Wednesday
664291,2,236.0,233.0,2.92,2017-04-04 14:52:10,2017-04-04 15:07:48,0.0,17.94,15,14,Tuesday
568962,2,100.0,246.0,0.81,2017-04-06 14:35:26,2017-04-06 14:48:12,0.0,12.25,12,14,Thursday
646416,1,138.0,223.0,2.3,2017-04-04 14:08:13,2017-04-04 14:15:54,0.0,9.8,7,14,Tuesday
430413,2,238.0,236.0,1.33,2017-04-03 14:17:17,2017-04-03 14:28:16,0.0,12.25,10,14,Monday
1036992,2,236.0,236.0,0.28,2017-04-04 14:12:44,2017-04-04 14:15:22,0.0,4.3,2,14,Tuesday
709404,2,238.0,75.0,1.94,2017-04-06 14:52:28,2017-04-06 15:04:14,0.0,10.3,11,14,Thursday
632900,1,186.0,50.0,2.1,2017-04-07 14:21:12,2017-04-07 14:44:32,0.0,18.95,23,14,Friday
1030200,2,138.0,164.0,11.89,2017-04-06 14:10:23,2017-04-06 15:00:17,0.0,55.56,49,14,Thursday
914059,2,137.0,233.0,0.77,2017-04-05 14:31:19,2017-04-05 14:37:05,0.0,8.16,5,14,Wednesday
429291,2,138.0,164.0,9.21,2017-04-03 14:14:54,2017-04-03 15:03:11,0.0,52.87,48,14,Monday
132244,1,113.0,211.0,1.3,2017-04-03 14:09:39,2017-04-03 14:18:16,0.0,8.3,8,14,Monday
117915,1,237.0,161.0,0.9,2017-04-05 14:37:26,2017-04-05 14:43:44,0.0,6.8,6,14,Wednesday
126775,1,158.0,234.0,1.6,2017-04-06 14:36:20,2017-04-06 14:49:43,0.0,12.95,13,14,Thursday
722410,1,138.0,262.0,8.8,2017-04-05 14:28:37,2017-04-05 15:04:23,0.0,37.56,35,14,Wednesday
61144,2,140.0,161.0,2.1,2017-04-05 14:36:21,2017-04-05 14:58:44,0.0,15.3,22,14,Wednesday
840020,1,100.0,234.0,1.4,2017-04-04 14:28:00,2017-04-04 14:39:07,0.0,12.05,11,14,Tuesday
403974,2,142.0,162.0,0.87,2017-04-05 14:58:23,2017-04-05 15:09:00,0.0,10.56,10,14,Wednesday
697510,2,237.0,236.0,1.25,2017-04-07 14:13:47,2017-04-07 14:26:09,0.0,11.3,12,14,Friday
165365,2,113.0,114.0,0.73,2017-04-05 14:23:07,2017-04-05 14:30:41,0.0,8.3,7,14,Wednesday
547190,2,43.0,161.0,1.94,2017-04-03 14:21:48,2017-04-03 14:43:08,0.0,15.3,21,14,Monday
69670,1,239.0,140.0,1.8,2017-04-05 14:56:41,2017-04-05 15:12:52,0.0,14.15,16,14,Wednesday
639647,2,237.0,164.0,1.84,2017-04-03 14:38:13,2017-04-03 14:53:34,0.0,14.16,15,14,Monday
877230,1,158.0,90.0,1.4,2017-04-07 14:19:42,2017-04-07 14:31:31,0.0,9.8,11,14,Friday
715333,1,161.0,163.0,0.5,2017-04-03 14:14:24,2017-04-03 14:23:36,0.0,9.35,9,14,Monday
207335,1,163.0,100.0,1.2,2017-04-05 14:20:14,2017-04-05 14:27:42,0.0,9.35,7,14,Wednesday
150896,1,170.0,162.0,0.2,2017-04-05 14:12:55,2017-04-05 14:18:01,0.0,7.25,5,14,Wednesday
325869,2,162.0,163.0,1.11,2017-04-04 14:46:04,2017-04-04 14:56:35,0.0,10.56,10,14,Tuesday
202312,1,100.0,239.0,2.4,2017-04-03 14:50:10,2017-04-03 15:02:59,0.0,11.8,12,14,Monday
932878,1,132.0,132.0,0.0,2017-04-06 14:29:31,2017-04-06 14:29:37,0.0,3.3,0,14,Thursday
236720,2,263.0,163.0,2.01,2017-04-04 14:22:32,2017-04-04 14:44:43,0.0,17.3,22,14,Tuesday
427639,2,234.0,107.0,0.48,2017-04-07 14:11:22,2017-04-07 14:15:20,0.0,6.36,3,14,Friday
214141,1,164.0,161.0,1.0,2017-04-07 14:58:36,2017-04-07 15:08:04,0.0,10.75,9,14,Friday
510107,1,48.0,162.0,1.5,2017-04-04 14:48:58,2017-04-04 15:06:15,0.0,15.35,17,14,Tuesday
968122,1,132.0,249.0,19.1,2017-04-04 14:30:44,2017-04-04 15:21:13,0.0,70.26,50,14,Tuesday
476748,2,237.0,141.0,0.5,2017-04-06 14:12:39,2017-04-06 14:15:44,0.0,4.8,3,14,Thursday
748503,1,237.0,161.0,1.1,2017-04-05 14:01:59,2017-04-05 14:16:43,0.0,12.0,14,14,Wednesday
201503,1,132.0,265.0,25.1,2017-04-07 14:35:50,2017-04-07 15:35:53,0.0,103.3,60,14,Friday
24831,2,236.0,43.0,1.59,2017-04-04 14:52:09,2017-04-04 15:08:04,0.0,14.8,15,14,Tuesday
663031,1,68.0,97.0,7.8,2017-04-04 14:03:11,2017-04-04 14:35:46,0.0,29.3,32,14,Tuesday
124928,2,236.0,230.0,2.12,2017-04-04 14:29:04,2017-04-04 14:46:18,0.0,13.3,17,14,Tuesday
846418,2,162.0,138.0,10.66,2017-04-06 14:45:43,2017-04-06 15:25:45,0.0,49.27,40,14,Thursday
587051,1,237.0,141.0,0.9,2017-04-07 14:22:06,2017-04-07 14:27:34,0.0,7.55,5,14,Friday
132247,1,170.0,211.0,3.0,2017-04-06 14:04:05,2017-04-06 14:32:25,0.0,19.3,28,14,Thursday
422767,1,262.0,140.0,1.1,2017-04-04 14:56:24,2017-04-04 15:02:57,0.0,8.8,6,14,Tuesday
632954,1,231.0,231.0,0.2,2017-04-04 14:27:38,2017-04-04 14:29:06,0.0,4.8,1,14,Tuesday
637087,2,239.0,237.0,2.27,2017-04-04 14:44:18,2017-04-04 15:02:48,0.0,16.56,18,14,Tuesday
497654,1,262.0,170.0,2.8,2017-04-06 14:16:18,2017-04-06 14:37:19,0.0,20.3,21,14,Thursday
6890,2,137.0,141.0,2.28,2017-04-03 14:19:01,2017-04-03 14:28:37,0.0,12.36,9,14,Monday
120503,2,228.0,228.0,0.63,2017-04-05 14:22:29,2017-04-05 14:24:51,0.0,6.24,2,14,Wednesday
280806,1,163.0,100.0,1.0,2017-04-06 14:54:00,2017-04-06 15:00:27,0.0,8.15,6,14,Thursday
570595,1,229.0,107.0,1.8,2017-04-06 14:01:56,2017-04-06 14:16:29,0.0,14.0,14,14,Thursday
990614,1,230.0,68.0,2.1,2017-04-05 14:01:51,2017-04-05 14:15:49,0.0,14.15,13,14,Wednesday
506319,1,151.0,75.0,1.6,2017-04-06 14:17:47,2017-04-06 14:29:31,0.0,12.85,11,14,Thursday
618487,2,13.0,231.0,1.27,2017-04-05 14:45:20,2017-04-05 14:55:40,0.0,11.16,10,14,Wednesday
709509,2,41.0,229.0,4.78,2017-04-04 14:15:29,2017-04-04 14:31:37,0.0,18.3,16,14,Tuesday
273502,1,186.0,246.0,0.9,2017-04-03 14:00:05,2017-04-03 14:14:12,0.0,10.3,14,14,Monday
336131,2,230.0,230.0,0.64,2017-04-03 14:59:52,2017-04-03 15:06:37,0.0,6.8,6,14,Monday
764683,1,237.0,142.0,0.6,2017-04-04 14:45:15,2017-04-04 14:48:21,0.0,6.3,3,14,Tuesday
803659,1,48.0,142.0,1.5,2017-04-06 14:04:28,2017-04-06 14:18:47,0.0,13.55,14,14,Thursday
92058,2,226.0,226.0,0.83,2017-04-06 14:43:35,2017-04-06 14:46:19,0.0,5.3,2,14,Thursday
379817,2,125.0,211.0,0.47,2017-04-06 14:43:51,2017-04-06 14:46:58,0.0,5.8,3,14,Thursday
63513,2,241.0,200.0,1.16,2017-04-03 14:30:27,2017-04-03 14:35:54,0.0,8.16,5,14,Monday
655349,2,239.0,238.0,0.63,2017-04-07 14:37:02,2017-04-07 14:42:09,0.0,5.8,5,14,Friday
51723,2,138.0,164.0,8.45,2017-04-07 14:07:04,2017-04-07 14:43:59,0.0,43.06,36,14,Friday
440872,1,263.0,79.0,5.3,2017-04-05 14:03:45,2017-04-05 14:18:57,0.0,23.5,15,14,Wednesday
176394,1,161.0,107.0,1.7,2017-04-06 14:53:56,2017-04-06 15:11:14,0.0,14.75,17,14,Thursday
169183,1,170.0,170.0,0.1,2017-04-06 14:42:15,2017-04-06 14:46:22,0.0,5.3,4,14,Thursday
19374,1,145.0,145.0,0.0,2017-04-05 14:34:29,2017-04-05 14:36:01,0.0,3.8,1,14,Wednesday
413555,1,148.0,79.0,1.2,2017-04-03 14:11:57,2017-04-03 14:24:24,0.0,9.8,12,14,Monday
618190,1,236.0,161.0,1.5,2017-04-03 14:02:15,2017-04-03 14:17:00,0.0,13.0,14,14,Monday
1017428,2,113.0,246.0,2.02,2017-04-05 14:13:06,2017-04-05 14:24:24,0.0,10.8,11,14,Wednesday
795533,1,230.0,33.0,7.3,2017-04-07 14:03:24,2017-04-07 14:36:57,0.0,35.35,33,14,Friday
96596,1,140.0,142.0,2.2,2017-04-05 14:44:30,2017-04-05 15:01:13,0.0,13.3,16,14,Wednesday
196432,2,236.0,100.0,3.19,2017-04-04 14:33:30,2017-04-04 14:56:38,0.0,16.8,23,14,Tuesday
619872,2,164.0,186.0,0.5,2017-04-04 14:33:42,2017-04-04 14:52:22,0.0,15.99,18,14,Tuesday
320062,1,161.0,231.0,7.2,2017-04-03 14:50:10,2017-04-03 15:13:20,0.0,30.35,23,14,Monday
264055,2,43.0,238.0,0.92,2017-04-03 15:54:36,2017-04-03 15:59:57,0.0,7.56,5,15,Monday
725647,2,24.0,238.0,0.87,2017-04-07 15:11:12,2017-04-07 15:19:11,0.0,7.8,7,15,Friday
361193,2,162.0,161.0,0.53,2017-04-04 15:57:07,2017-04-04 16:01:37,0.0,5.3,4,15,Tuesday
609889,1,161.0,100.0,1.4,2017-04-04 15:30:56,2017-04-04 15:44:27,0.0,10.8,13,15,Tuesday
98507,2,43.0,43.0,0.6,2017-04-04 15:59:03,2017-04-04 16:05:18,1.0,8.76,6,15,Tuesday
747524,2,140.0,74.0,2.69,2017-04-07 15:04:22,2017-04-07 15:18:24,0.0,14.76,14,15,Friday
150436,2,170.0,237.0,1.21,2017-04-05 15:00:31,2017-04-05 15:11:17,0.0,11.16,10,15,Wednesday
823299,1,230.0,161.0,0.5,2017-04-04 15:39:00,2017-04-04 15:42:58,0.0,7.0,3,15,Tuesday
799720,2,162.0,138.0,9.22,2017-04-04 15:34:02,2017-04-04 15:58:35,0.0,40.27,24,15,Tuesday
907093,1,237.0,90.0,2.4,2017-04-06 15:30:57,2017-04-06 15:50:46,0.0,17.15,19,15,Thursday
217923,1,142.0,236.0,2.1,2017-04-06 15:57:21,2017-04-06 16:14:46,1.0,24.84,17,15,Thursday
218980,2,237.0,262.0,1.49,2017-04-03 15:12:43,2017-04-03 15:26:36,0.0,12.96,13,15,Monday
326311,2,233.0,141.0,0.96,2017-04-06 15:43:42,2017-04-06 15:55:38,0.0,11.16,11,15,Thursday
408437,2,231.0,114.0,1.04,2017-04-07 15:15:14,2017-04-07 15:28:54,0.0,12.96,13,15,Friday
169666,1,249.0,231.0,1.1,2017-04-03 15:50:38,2017-04-03 15:55:22,0.0,7.3,4,15,Monday
863149,1,237.0,140.0,1.1,2017-04-04 15:26:08,2017-04-04 15:38:20,0.0,11.75,12,15,Tuesday
747656,1,186.0,125.0,1.7,2017-04-04 15:13:21,2017-04-04 15:25:24,0.0,12.85,12,15,Tuesday
324029,2,161.0,48.0,1.07,2017-04-03 15:30:24,2017-04-03 15:37:50,0.0,7.3,7,15,Monday
219650,2,140.0,142.0,2.18,2017-04-06 15:21:55,2017-04-06 15:39:19,0.0,13.8,17,15,Thursday
815305,2,234.0,162.0,1.46,2017-04-06 15:01:17,2017-04-06 15:31:36,0.0,20.8,30,15,Thursday
312108,1,142.0,163.0,0.9,2017-04-05 15:17:26,2017-04-05 15:25:13,0.0,8.75,7,15,Wednesday
103607,2,88.0,137.0,4.8,2017-04-04 15:41:14,2017-04-04 16:00:49,0.0,18.3,19,15,Tuesday
928361,2,163.0,132.0,15.78,2017-04-04 15:11:03,2017-04-04 16:03:37,0.0,58.56,52,15,Tuesday
740773,2,264.0,264.0,0.8,2017-04-04 15:45:32,2017-04-04 15:49:20,0.0,6.96,3,15,Tuesday
640668,1,237.0,162.0,0.6,2017-04-07 15:18:15,2017-04-07 15:23:29,0.0,7.3,5,15,Friday
324856,1,236.0,141.0,0.3,2017-04-06 15:49:18,2017-04-06 15:53:18,0.0,6.3,4,15,Thursday
820986,2,140.0,164.0,2.42,2017-04-06 15:55:22,2017-04-06 16:12:58,0.0,13.8,17,15,Thursday
691522,1,140.0,229.0,1.6,2017-04-03 15:13:47,2017-04-03 15:23:19,0.0,11.15,9,15,Monday
607417,2,48.0,170.0,1.68,2017-04-04 15:29:11,2017-04-04 15:41:45,0.0,12.36,12,15,Tuesday
378276,1,162.0,163.0,1.1,2017-04-04 15:51:22,2017-04-04 16:01:16,1.0,10.8,9,15,Tuesday
767249,2,170.0,237.0,1.76,2017-04-05 15:49:16,2017-04-05 16:07:08,0.0,16.62,17,15,Wednesday
97389,1,230.0,88.0,6.2,2017-04-05 15:33:26,2017-04-05 16:05:08,0.0,25.3,31,15,Wednesday
236288,1,158.0,48.0,1.7,2017-04-03 15:26:46,2017-04-03 15:36:24,0.0,10.9,9,15,Monday
273203,2,125.0,161.0,2.81,2017-04-05 15:52:23,2017-04-05 16:08:00,0.0,17.29,15,15,Wednesday
392442,2,170.0,209.0,4.92,2017-04-05 15:07:00,2017-04-05 15:24:33,0.0,21.96,17,15,Wednesday
382424,2,43.0,74.0,1.5,2017-04-03 15:58:17,2017-04-03 16:06:42,0.0,8.8,8,15,Monday
961311,1,170.0,66.0,6.3,2017-04-04 15:53:53,2017-04-04 16:26:44,0.0,30.96,32,15,Tuesday
660787,1,161.0,132.0,15.0,2017-04-07 15:00:24,2017-04-07 16:08:50,0.0,63.35,68,15,Friday
38670,2,148.0,144.0,1.27,2017-04-06 15:55:56,2017-04-06 16:05:53,0.0,10.56,9,15,Thursday
745243,1,114.0,211.0,0.5,2017-04-04 15:04:09,2017-04-04 15:09:11,0.0,6.95,5,15,Tuesday
165263,2,90.0,170.0,1.33,2017-04-04 15:13:39,2017-04-04 15:27:39,0.0,13.5,14,15,Tuesday
1038907,2,234.0,186.0,0.62,2017-04-06 15:21:08,2017-04-06 15:33:54,0.0,11.16,12,15,Thursday
712109,2,262.0,236.0,0.83,2017-04-05 15:00:51,2017-04-05 15:09:06,0.0,9.0,8,15,Wednesday
52940,2,236.0,140.0,1.18,2017-04-04 15:26:05,2017-04-04 15:34:24,0.0,12.8,8,15,Tuesday
563909,2,68.0,48.0,1.29,2017-04-03 15:32:17,2017-04-03 15:45:18,0.0,10.8,13,15,Monday
587360,2,162.0,237.0,0.39,2017-04-04 15:27:23,2017-04-04 15:30:18,0.0,6.0,2,15,Tuesday
469041,1,158.0,170.0,2.3,2017-04-03 15:58:48,2017-04-03 16:14:40,1.0,13.8,15,15,Monday
1027678,2,170.0,48.0,0.81,2017-04-04 15:20:32,2017-04-04 15:25:47,0.0,8.3,5,15,Tuesday
125044,1,239.0,265.0,11.4,2017-04-04 15:09:17,2017-04-04 15:34:18,0.0,39.44,25,15,Tuesday
654583,2,142.0,164.0,1.6,2017-04-03 15:11:41,2017-04-03 15:24:25,0.0,12.36,12,15,Monday
538605,2,162.0,233.0,0.85,2017-04-04 15:04:40,2017-04-04 15:10:40,0.0,6.8,6,15,Tuesday
237419,1,141.0,141.0,0.5,2017-04-03 15:43:52,2017-04-03 15:47:11,0.0,5.3,3,15,Monday
313048,1,170.0,68.0,2.0,2017-04-06 15:46:41,2017-04-06 16:08:53,0.0,15.3,22,15,Thursday
318167,1,114.0,144.0,0.7,2017-04-04 15:19:37,2017-04-04 15:23:43,0.0,6.95,4,15,Tuesday
297320,2,161.0,163.0,0.65,2017-04-05 15:07:17,2017-04-05 15:10:32,0.0,5.3,3,15,Wednesday
127351,2,186.0,161.0,1.64,2017-04-06 15:40:36,2017-04-06 16:09:17,0.0,20.8,28,15,Thursday
651225,2,236.0,143.0,2.53,2017-04-05 15:34:19,2017-04-05 15:56:48,0.0,15.8,22,15,Wednesday
520877,1,161.0,107.0,1.8,2017-04-05 15:22:41,2017-04-05 15:36:43,0.0,13.55,14,15,Wednesday
70720,2,161.0,100.0,1.12,2017-04-03 15:08:23,2017-04-03 15:17:49,0.0,8.8,9,15,Monday
675009,2,161.0,229.0,0.61,2017-04-05 15:40:04,2017-04-05 15:43:24,0.0,5.3,3,15,Wednesday
107369,2,113.0,161.0,2.22,2017-04-07 15:16:56,2017-04-07 15:35:38,0.0,13.8,18,15,Friday
528341,1,137.0,186.0,1.2,2017-04-04 15:08:19,2017-04-04 15:29:17,0.0,15.18,20,15,Tuesday
121953,2,233.0,237.0,1.65,2017-04-06 15:21:15,2017-04-06 15:41:12,0.0,14.8,19,15,Thursday
658569,1,100.0,48.0,1.2,2017-04-05 15:12:55,2017-04-05 15:24:32,0.0,9.8,11,15,Wednesday
449556,2,142.0,151.0,1.96,2017-04-05 15:52:51,2017-04-05 16:05:15,0.0,10.8,12,15,Wednesday
907145,2,263.0,236.0,0.59,2017-04-03 15:49:50,2017-04-03 15:55:29,0.0,6.3,5,15,Monday
683530,2,236.0,236.0,0.51,2017-04-05 15:37:29,2017-04-05 15:41:29,0.0,6.89,4,15,Wednesday
780530,1,234.0,112.0,5.8,2017-04-03 15:36:26,2017-04-03 16:15:32,0.0,34.75,39,15,Monday
725001,2,239.0,142.0,0.93,2017-04-03 15:19:38,2017-04-03 15:29:56,0.0,8.8,10,15,Monday
326400,2,170.0,151.0,4.74,2017-04-06 15:30:44,2017-04-06 16:12:57,0.0,27.3,42,15,Thursday
932488,1,170.0,170.0,0.4,2017-04-05 15:42:45,2017-04-05 15:47:07,0.0,6.35,4,15,Wednesday
865026,1,170.0,229.0,1.2,2017-04-04 15:18:21,2017-04-04 15:24:26,0.0,8.75,6,15,Tuesday
403291,2,237.0,162.0,0.96,2017-04-06 15:40:45,2017-04-06 15:47:38,0.0,8.55,6,15,Thursday
394820,2,236.0,237.0,0.52,2017-04-05 15:59:22,2017-04-05 16:07:42,1.0,8.3,8,15,Wednesday
734542,1,143.0,142.0,0.8,2017-04-04 15:21:49,2017-04-04 15:29:38,0.0,8.03,7,15,Tuesday
630183,1,162.0,164.0,1.5,2017-04-04 15:40:39,2017-04-04 15:51:32,0.0,9.3,10,15,Tuesday
370993,2,239.0,151.0,1.24,2017-04-04 15:20:44,2017-04-04 15:26:49,0.0,6.8,6,15,Tuesday
719960,2,237.0,141.0,0.67,2017-04-05 15:22:52,2017-04-05 15:26:04,0.0,5.3,3,15,Wednesday
427020,1,236.0,263.0,1.3,2017-04-03 15:36:29,2017-04-03 15:49:08,0.0,9.8,12,15,Monday
820760,2,65.0,60.0,13.77,2017-04-03 15:44:15,2017-04-03 16:43:00,0.0,48.8,58,15,Monday
430868,1,236.0,236.0,0.6,2017-04-07 15:22:48,2017-04-07 15:35:30,0.0,11.15,12,15,Friday
67041,1,236.0,237.0,3.9,2017-04-04 15:30:52,2017-04-04 16:09:04,0.0,29.75,38,15,Tuesday
360846,2,262.0,237.0,1.14,2017-04-04 15:38:29,2017-04-04 15:51:45,0.0,10.3,13,15,Tuesday
563600,2,162.0,13.0,6.66,2017-04-07 15:14:20,2017-04-07 15:40:11,0.0,29.16,25,15,Friday
831651,1,238.0,163.0,2.1,2017-04-04 15:36:55,2017-04-04 15:56:35,0.0,18.55,19,15,Tuesday
509183,2,231.0,231.0,0.34,2017-04-04 15:28:55,2017-04-04 15:31:01,0.0,4.3,2,15,Tuesday
990101,1,230.0,100.0,0.6,2017-04-05 15:50:06,2017-04-05 15:54:11,0.0,5.3,4,15,Wednesday
715449,2,158.0,140.0,4.33,2017-04-05 15:23:00,2017-04-05 16:06:34,0.0,32.16,43,15,Wednesday
930092,2,129.0,173.0,1.75,2017-04-04 15:24:12,2017-04-04 15:41:21,0.0,12.82,17,15,Tuesday
15854,1,48.0,151.0,3.1,2017-04-06 15:49:07,2017-04-06 16:09:12,1.0,20.35,20,15,Thursday
547105,1,238.0,142.0,1.4,2017-04-07 15:00:26,2017-04-07 15:08:56,0.0,10.55,8,15,Friday
51912,2,237.0,239.0,1.68,2017-04-05 15:37:32,2017-04-05 15:52:35,0.0,14.16,15,15,Wednesday
347597,2,238.0,262.0,2.16,2017-04-03 15:48:46,2017-04-03 16:03:23,0.0,14.76,14,15,Monday
58392,2,148.0,223.0,9.57,2017-04-04 15:00:52,2017-04-04 15:26:15,0.0,29.3,25,15,Tuesday
730957,2,234.0,48.0,1.39,2017-04-04 15:04:41,2017-04-04 15:17:34,0.0,12.36,12,15,Tuesday
123291,1,239.0,238.0,1.1,2017-04-04 15:54:10,2017-04-04 16:00:12,0.0,7.8,6,15,Tuesday
437271,1,231.0,142.0,5.2,2017-04-04 15:06:55,2017-04-04 15:33:39,0.0,23.4,26,15,Tuesday
880724,2,233.0,170.0,0.62,2017-04-03 15:51:36,2017-04-03 15:54:16,0.0,5.5,2,15,Monday
591677,1,144.0,158.0,1.8,2017-04-03 15:22:59,2017-04-03 15:37:32,0.0,14.1,14,15,Monday
276329,1,249.0,249.0,0.4,2017-04-04 15:14:11,2017-04-04 15:16:47,0.0,5.8,2,15,Tuesday
121960,2,209.0,161.0,5.53,2017-04-05 15:31:34,2017-04-05 16:06:38,0.0,25.8,35,15,Wednesday
768484,1,237.0,236.0,1.5,2017-04-05 15:51:29,2017-04-05 16:02:51,0.0,9.8,11,15,Wednesday
756483,2,68.0,170.0,1.86,2017-04-03 15:20:32,2017-04-03 15:34:20,0.0,11.3,13,15,Monday
992849,1,161.0,236.0,2.2,2017-04-03 15:15:16,2017-04-03 15:32:19,0.0,13.3,17,15,Monday
166171,2,151.0,42.0,1.86,2017-04-04 15:35:27,2017-04-04 15:50:29,0.0,14.16,15,15,Tuesday
