COGS,Date,Margin,Market Size,Market,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses
55,41214,69,Major Market,Central,Beans,Espresso,Decaf Espresso,16,124,Ohio,53
59,41214,79,Major Market,Central,Beans,Coffee,Amaretto,33,138,Ohio,46
46,41214,68,Major Market,Central,Beans,Coffee,Colombian,32,114,Ohio,36
52,41214,73,Major Market,Central,Beans,Coffee,Decaf Irish Cream,-3,125,Ohio,76
49,41214,71,Small Market,Central,Leaves,Tea,Darjeeling,33,120,Wisconsin,38
61,41214,86,Small Market,Central,Leaves,Tea,Earl Grey,2,147,Wisconsin,84
53,41214,88,Small Market,Central,Leaves,Herbal Tea,Chamomile,48,141,Wisconsin,40
31,41214,47,Small Market,Central,Leaves,Herbal Tea,Lemon,27,78,Wisconsin,20
75,41214,89,Small Market,Central,Beans,Espresso,Caffe Mocha,45,164,Wisconsin,44
22,41214,30,Small Market,Central,Beans,Espresso,Decaf Espresso,11,52,Wisconsin,19
54,41214,67,Small Market,Central,Beans,Coffee,Amaretto,14,121,Wisconsin,53
94,41214,130,Small Market,Central,Beans,Coffee,Colombian,16,224,Wisconsin,114
77,41214,103,Small Market,Central,Beans,Coffee,Decaf Irish Cream,51,180,Wisconsin,52
54,41214,78,Small Market,East,Leaves,Tea,Darjeeling,51,132,Connecticut,27
36,41214,54,Small Market,East,Leaves,Tea,Green Tea,33,90,Connecticut,21
82,41214,102,Small Market,East,Leaves,Herbal Tea,Lemon,38,184,Connecticut,64
69,41214,81,Small Market,East,Leaves,Herbal Tea,Mint,38,150,Connecticut,43
61,41214,86,Small Market,East,Beans,Espresso,Caffe Mocha,2,147,Connecticut,84
53,41214,71,Small Market,East,Beans,Espresso,Decaf Espresso,26,124,Connecticut,45
130,41214,195,Small Market,East,Beans,Coffee,Colombian,122,325,Connecticut,73
28,41214,42,Major Market,East,Leaves,Tea,Darjeeling,23,70,Florida,19
31,41214,47,Major Market,East,Leaves,Tea,Green Tea,28,78,Florida,19
22,41214,30,Major Market,East,Leaves,Herbal Tea,Chamomile,11,52,Florida,19
54,41214,67,Major Market,East,Leaves,Herbal Tea,Lemon,13,121,Florida,54
75,41214,89,Major Market,East,Leaves,Herbal Tea,Mint,44,164,Florida,45
94,41214,130,Major Market,East,Beans,Espresso,Caffe Mocha,15,224,Florida,115
77,41214,103,Major Market,East,Beans,Espresso,Decaf Espresso,51,180,Florida,52
78,41214,119,Major Market,East,Beans,Coffee,Colombian,63,197,Florida,56
102,41214,143,Major Market,East,Beans,Coffee,Decaf Irish Cream,89,245,Florida,54
36,41214,52,Major Market,East,Leaves,Tea,Darjeeling,31,88,Massachusetts,21
32,41214,48,Major Market,East,Leaves,Tea,Green Tea,29,80,Massachusetts,19
55,41214,69,Major Market,East,Leaves,Herbal Tea,Lemon,15,124,Massachusetts,54
52,41214,68,Major Market,East,Beans,Espresso,Caffe Mocha,-8,120,Massachusetts,76
181,41214,182,Major Market,East,Beans,Espresso,Regular Espresso,108,363,Massachusetts,74
75,41214,379,Major Market,East,Beans,Coffee,Colombian,324,454,Massachusetts,55
15,41214,24,Small Market,East,Leaves,Tea,Darjeeling,8,39,New Hampshire,16
0,41214,43,Small Market,East,Leaves,Tea,Green Tea,32,43,New Hampshire,11
33,41214,41,Small Market,East,Leaves,Herbal Tea,Lemon,-4,74,New Hampshire,45
44,41214,62,Small Market,East,Beans,Espresso,Caffe Mocha,-8,106,New Hampshire,70
34,41214,42,Small Market,East,Beans,Espresso,Regular Espresso,-3,76,New Hampshire,45
43,41214,66,Small Market,East,Beans,Coffee,Colombian,20,109,New Hampshire,46
46,41214,67,Small Market,East,Beans,Coffee,Amaretto,30,113,New Hampshire,37
81,41214,117,Major Market,East,Leaves,Tea,Darjeeling,84,198,New York,33
118,41214,172,Major Market,East,Leaves,Tea,Earl Grey,127,290,New York,45
50,41214,73,Major Market,East,Leaves,Tea,Green Tea,47,123,New York,26
245,41214,331,Major Market,East,Leaves,Herbal Tea,Lemon,204,576,New York,127
225,41214,-65,Major Market,East,Leaves,Herbal Tea,Mint,-156,160,New York,91
121,41214,-60,Major Market,East,Beans,Espresso,Caffe Mocha,-202,61,New York,142
211,41214,464,Major Market,East,Beans,Espresso,Regular Espresso,381,675,New York,83
249,41214,374,Major Market,East,Beans,Coffee,Colombian,236,623,New York,138
47,41214,68,Small Market,South,Beans,Coffee,Colombian,44,115,Louisiana,24
31,41214,47,Small Market,South,Beans,Coffee,Decaf Irish Cream,28,78,Louisiana,19
101,41214,130,Small Market,South,Leaves,Herbal Tea,Chamomile,85,231,Louisiana,45
82,41214,102,Small Market,South,Leaves,Herbal Tea,Lemon,38,184,Louisiana,64
61,41214,86,Small Market,South,Beans,Espresso,Caffe Latte,1,147,Louisiana,85
53,41214,88,Small Market,South,Beans,Espresso,Caffe Mocha,49,141,Louisiana,39
49,41214,71,Small Market,South,Beans,Espresso,Decaf Espresso,34,120,Louisiana,37
43,41214,66,Small Market,South,Beans,Coffee,Colombian,20,109,New Mexico,46
82,41214,40,Small Market,South,Beans,Coffee,Decaf Irish Cream,-8,122,New Mexico,48
15,41214,24,Small Market,South,Leaves,Herbal Tea,Chamomile,9,39,New Mexico,15
29,41214,35,Small Market,South,Leaves,Herbal Tea,Lemon,5,64,New Mexico,30
34,41214,42,Small Market,South,Beans,Espresso,Caffe Latte,-4,76,New Mexico,46
44,41214,62,Small Market,South,Beans,Espresso,Caffe Mocha,-7,106,New Mexico,69
35,41214,47,Small Market,South,Beans,Espresso,Decaf Espresso,8,82,New Mexico,39
88,41214,112,Small Market,South,Beans,Coffee,Colombian,71,200,Oklahoma,41
36,41214,52,Small Market,South,Beans,Coffee,Decaf Irish Cream,30,88,Oklahoma,22
54,41214,67,Small Market,South,Leaves,Herbal Tea,Chamomile,13,121,Oklahoma,54
94,41214,130,Small Market,South,Leaves,Herbal Tea,Lemon,15,224,Oklahoma,115
102,41214,143,Small Market,South,Beans,Espresso,Caffe Latte,89,245,Oklahoma,54
32,41214,48,Small Market,South,Beans,Espresso,Caffe Mocha,29,80,Oklahoma,19
78,41214,119,Small Market,South,Beans,Espresso,Decaf Espresso,62,197,Oklahoma,57
225,41214,265,Major Market,South,Beans,Coffee,Colombian,174,490,Texas,91
40,41214,52,Major Market,South,Beans,Coffee,Decaf Irish Cream,26,92,Texas,26
59,41214,79,Major Market,South,Leaves,Herbal Tea,Chamomile,32,138,Texas,47
46,41214,68,Major Market,South,Leaves,Herbal Tea,Lemon,31,114,Texas,37
75,41214,114,Major Market,South,Beans,Espresso,Caffe Latte,59,189,Texas,55
118,41214,172,Major Market,South,Beans,Espresso,Caffe Mocha,127,290,Texas,45
50,41214,73,Major Market,South,Beans,Espresso,Decaf Espresso,48,123,Texas,25
46,41214,67,Small Market,West,Leaves,Herbal Tea,Chamomile,30,113,Utah,37
43,41214,66,Small Market,West,Leaves,Herbal Tea,Lemon,20,109,Utah,46
82,41214,40,Small Market,West,Leaves,Herbal Tea,Mint,-8,122,Utah,48
44,41214,62,Small Market,West,Leaves,Tea,Darjeeling,-7,106,Utah,69
35,41214,47,Small Market,West,Leaves,Tea,Earl Grey,9,82,Utah,38
34,41214,42,Small Market,West,Leaves,Tea,Green Tea,-3,76,Utah,45
69,41214,81,Small Market,West,Beans,Coffee,Amaretto,39,150,Utah,42
53,41214,71,Small Market,West,Beans,Coffee,Colombian,27,124,Utah,44
82,41214,102,Small Market,West,Beans,Coffee,Decaf Irish Cream,38,184,Utah,64
33,41214,48,Small Market,West,Beans,Espresso,Caffe Latte,27,81,Utah,21
101,41214,130,Small Market,West,Beans,Espresso,Caffe Mocha,85,231,Utah,45
54,41214,78,Small Market,West,Beans,Espresso,Decaf Espresso,52,132,Utah,26
81,41214,117,Major Market,West,Leaves,Herbal Tea,Chamomile,84,198,California,33
225,41214,265,Major Market,West,Leaves,Herbal Tea,Lemon,174,490,California,91
40,41214,52,Major Market,West,Leaves,Herbal Tea,Mint,27,92,California,25
118,41214,172,Major Market,West,Leaves,Tea,Darjeeling,128,290,California,44
50,41214,73,Major Market,West,Leaves,Tea,Earl Grey,47,123,California,26
75,41214,114,Major Market,West,Leaves,Tea,Green Tea,59,189,California,55
113,41214,3,Major Market,West,Beans,Coffee,Amaretto,-56,116,California,59
249,41214,374,Major Market,West,Beans,Coffee,Colombian,235,623,California,139
173,41214,-27,Major Market,West,Beans,Coffee,Decaf Irish Cream,-127,146,California,100
211,41214,212,Major Market,West,Beans,Espresso,Caffe Latte,129,423,California,83
121,41214,168,Major Market,West,Beans,Espresso,Caffe Mocha,26,289,California,142
228,41214,304,Major Market,West,Beans,Espresso,Decaf Espresso,197,532,California,107
121,41214,168,Small Market,West,Leaves,Herbal Tea,Chamomile,26,289,Nevada,142
173,41214,239,Small Market,West,Leaves,Herbal Tea,Lemon,138,412,Nevada,101
113,41214,165,Small Market,West,Leaves,Herbal Tea,Mint,107,278,Nevada,58
228,41214,304,Small Market,West,Leaves,Tea,Darjeeling,196,532,Nevada,108
211,41214,212,Small Market,West,Leaves,Tea,Earl Grey,128,423,Nevada,84
245,41214,-245,Small Market,West,Leaves,Tea,Green Tea,-340,32,Nevada,127
33,41214,41,Small Market,West,Beans,Coffee,Colombian,-4,74,Nevada,45
29,41214,35,Small Market,West,Beans,Coffee,Decaf Irish Cream,5,64,Nevada,30
0,41214,43,Small Market,West,Beans,Espresso,Caffe Latte,31,43,Nevada,12
15,41214,24,Small Market,West,Beans,Espresso,Caffe Mocha,9,39,Nevada,15
22,41214,34,Small Market,West,Beans,Espresso,Decaf Espresso,17,56,Nevada,17
25,41214,38,Small Market,West,Leaves,Herbal Tea,Chamomile,19,63,Oregon,19
88,41214,112,Small Market,West,Leaves,Herbal Tea,Lemon,70,200,Oregon,42
32,41214,48,Small Market,West,Leaves,Tea,Darjeeling,28,80,Oregon,20
78,41214,119,Small Market,West,Leaves,Tea,Earl Grey,62,197,Oregon,57
102,41214,143,Small Market,West,Leaves,Tea,Green Tea,89,245,Oregon,54
52,41214,73,Small Market,West,Beans,Coffee,Amaretto,-4,125,Oregon,77
53,41214,75,Small Market,West,Beans,Coffee,Colombian,14,128,Oregon,61
46,41214,68,Small Market,West,Beans,Coffee,Decaf Irish Cream,32,114,Oregon,36
55,41214,69,Small Market,West,Beans,Espresso,Caffe Latte,16,124,Oregon,53
59,41214,79,Small Market,West,Beans,Espresso,Caffe Mocha,33,138,Oregon,46
181,41214,182,Small Market,West,Beans,Espresso,Decaf Espresso,108,363,Oregon,74
130,41214,195,Small Market,West,Leaves,Herbal Tea,Chamomile,122,325,Washington,73
47,41214,68,Small Market,West,Leaves,Herbal Tea,Lemon,44,115,Washington,24
53,41214,88,Small Market,West,Leaves,Tea,Darjeeling,49,141,Washington,39
49,41214,71,Small Market,West,Leaves,Tea,Earl Grey,34,120,Washington,37
61,41214,86,Small Market,West,Leaves,Tea,Green Tea,1,147,Washington,85
63,41214,93,Small Market,West,Beans,Coffee,Colombian,50,156,Washington,43
94,41214,130,Small Market,West,Beans,Coffee,Decaf Irish Cream,16,224,Washington,114
22,41214,30,Small Market,West,Beans,Espresso,Caffe Latte,11,52,Washington,19
54,41214,67,Small Market,West,Beans,Espresso,Caffe Mocha,13,121,Washington,54
75,41214,89,Small Market,West,Beans,Espresso,Decaf Espresso,45,164,Washington,44
46,41244,57,Major Market,Central,Leaves,Tea,Darjeeling,6,103,Colorado,51
53,41244,63,Major Market,Central,Leaves,Tea,Earl Grey,26,116,Colorado,37
81,41244,104,Major Market,Central,Leaves,Tea,Green Tea,66,185,Colorado,38
153,41244,153,Major Market,Central,Leaves,Herbal Tea,Chamomile,87,306,Colorado,66
47,41244,65,Major Market,Central,Leaves,Herbal Tea,Lemon,-6,112,Colorado,71
54,41244,73,Major Market,Central,Leaves,Herbal Tea,Mint,29,127,Colorado,44
54,41244,79,Major Market,Central,Beans,Espresso,Caffe Mocha,53,133,Colorado,26
67,41244,101,Major Market,Central,Beans,Espresso,Decaf Espresso,47,168,Colorado,54
86,41244,124,Major Market,Central,Beans,Coffee,Decaf Irish Cream,88,210,Colorado,36
123,41244,179,Major Market,Central,Beans,Coffee,Amaretto,134,302,Colorado,45
43,41244,56,Major Market,Central,Beans,Coffee,Colombian,29,99,Colorado,27
54,41244,79,Major Market,Central,Leaves,Tea,Darjeeling,53,133,Illinois,26
67,41244,101,Major Market,Central,Leaves,Tea,Earl Grey,47,168,Illinois,54
123,41244,179,Major Market,Central,Leaves,Herbal Tea,Chamomile,133,302,Illinois,46
43,41244,56,Major Market,Central,Leaves,Herbal Tea,Lemon,29,99,Illinois,27
86,41244,124,Major Market,Central,Leaves,Herbal Tea,Mint,88,210,Illinois,36
247,41244,329,Major Market,Central,Beans,Espresso,Caffe Mocha,216,576,Illinois,113
250,41244,251,Major Market,Central,Beans,Espresso,Decaf Espresso,157,501,Illinois,94
127,41244,185,Major Market,Central,Beans,Coffee,Decaf Irish Cream,122,312,Illinois,63
224,41244,310,Major Market,Central,Beans,Coffee,Colombian,194,534,Illinois,116
250,41244,251,Small Market,Central,Leaves,Tea,Darjeeling,156,501,Iowa,95
294,41244,360,Small Market,Central,Leaves,Tea,Earl Grey,216,654,Iowa,144
247,41244,329,Small Market,Central,Leaves,Herbal Tea,Chamomile,216,576,Iowa,113
127,41244,185,Small Market,Central,Leaves,Herbal Tea,Lemon,123,312,Iowa,62
23,41244,35,Small Market,Central,Beans,Espresso,Caffe Mocha,17,58,Iowa,18
0,41244,43,Small Market,Central,Beans,Espresso,Decaf Espresso,32,43,Iowa,11
10,41244,14,Small Market,Central,Beans,Coffee,Decaf Irish Cream,-1,24,Iowa,15
16,41244,25,Small Market,Central,Beans,Coffee,Amaretto,10,41,Iowa,15
31,41244,38,Small Market,Central,Beans,Coffee,Colombian,8,69,Iowa,30
38,41244,51,Small Market,Central,Leaves,Tea,Darjeeling,11,89,Missouri,40
20,41244,25,Small Market,Central,Leaves,Tea,Earl Grey,-16,45,Missouri,41
39,41244,49,Small Market,Central,Leaves,Tea,Green Tea,2,88,Missouri,47
49,41244,69,Small Market,Central,Leaves,Herbal Tea,Chamomile,-5,118,Missouri,74
92,41244,68,Small Market,Central,Leaves,Herbal Tea,Lemon,16,160,Missouri,52
50,41244,73,Small Market,Central,Beans,Espresso,Caffe Mocha,48,123,Missouri,25
31,41244,46,Small Market,Central,Beans,Espresso,Decaf Espresso,27,77,Missouri,19
63,41244,76,Small Market,Central,Beans,Coffee,Decaf Irish Cream,36,139,Missouri,40
68,41244,85,Small Market,Central,Beans,Coffee,Colombian,26,153,Missouri,59
88,41244,133,Major Market,Central,Leaves,Tea,Darjeeling,72,221,Ohio,61
134,41244,186,Major Market,Central,Leaves,Tea,Earl Grey,121,320,Ohio,65
29,41244,44,Major Market,Central,Leaves,Herbal Tea,Chamomile,25,73,Ohio,19
33,41244,49,Major Market,Central,Leaves,Herbal Tea,Lemon,29,82,Ohio,20
153,41244,153,Major Market,Central,Beans,Espresso,Caffe Mocha,87,306,Ohio,66
46,41244,57,Major Market,Central,Beans,Espresso,Decaf Espresso,6,103,Ohio,51
54,41244,73,Major Market,Central,Beans,Coffee,Amaretto,29,127,Ohio,44
41,41244,60,Major Market,Central,Beans,Coffee,Colombian,24,101,Ohio,36
47,41244,65,Major Market,Central,Beans,Coffee,Decaf Irish Cream,-6,112,Ohio,71
43,41244,63,Small Market,Central,Leaves,Tea,Darjeeling,28,106,Wisconsin,35
55,41244,76,Small Market,Central,Leaves,Tea,Earl Grey,-3,131,Wisconsin,79
41,41244,66,Small Market,Central,Leaves,Herbal Tea,Chamomile,30,107,Wisconsin,36
34,41244,51,Small Market,Central,Leaves,Herbal Tea,Lemon,30,85,Wisconsin,21
80,41244,96,Small Market,Central,Beans,Espresso,Caffe Mocha,50,176,Wisconsin,46
24,41244,32,Small Market,Central,Beans,Espresso,Decaf Espresso,13,56,Wisconsin,19
65,41244,80,Small Market,Central,Beans,Coffee,Amaretto,22,145,Wisconsin,58
105,41244,145,Small Market,Central,Beans,Coffee,Colombian,20,250,Wisconsin,125
83,41244,112,Small Market,Central,Beans,Coffee,Decaf Irish Cream,57,195,Wisconsin,55
50,41244,73,Small Market,East,Leaves,Tea,Darjeeling,47,123,Connecticut,26
33,41244,49,Small Market,East,Leaves,Tea,Green Tea,28,82,Connecticut,21
68,41244,85,Small Market,East,Leaves,Herbal Tea,Lemon,27,153,Connecticut,58
63,41244,76,Small Market,East,Leaves,Herbal Tea,Mint,36,139,Connecticut,40
55,41244,76,Small Market,East,Beans,Espresso,Caffe Mocha,-2,131,Connecticut,78
49,41244,65,Small Market,East,Beans,Espresso,Decaf Espresso,21,114,Connecticut,44
115,41244,174,Small Market,East,Beans,Coffee,Colombian,105,289,Connecticut,69
30,41244,45,Major Market,East,Leaves,Tea,Darjeeling,26,75,Florida,19
34,41244,51,Major Market,East,Leaves,Tea,Green Tea,30,85,Florida,21
24,41244,32,Major Market,East,Leaves,Herbal Tea,Chamomile,12,56,Florida,20
65,41244,80,Major Market,East,Leaves,Herbal Tea,Lemon,23,145,Florida,57
80,41244,96,Major Market,East,Leaves,Herbal Tea,Mint,50,176,Florida,46
105,41244,145,Major Market,East,Beans,Espresso,Caffe Mocha,21,250,Florida,124
83,41244,112,Major Market,East,Beans,Espresso,Decaf Espresso,58,195,Florida,54
88,41244,133,Major Market,East,Beans,Coffee,Colombian,73,221,Florida,60
134,41244,186,Major Market,East,Beans,Coffee,Decaf Irish Cream,122,320,Florida,64
33,41244,49,Major Market,East,Leaves,Tea,Darjeeling,29,82,Massachusetts,20
29,41244,44,Major Market,East,Leaves,Tea,Green Tea,25,73,Massachusetts,19
46,41244,57,Major Market,East,Leaves,Herbal Tea,Lemon,7,103,Massachusetts,50
47,41244,52,Major Market,East,Beans,Espresso,Caffe Mocha,-20,99,Massachusetts,72
153,41244,153,Major Market,East,Beans,Espresso,Regular Espresso,87,306,Massachusetts,66
67,41244,443,Major Market,East,Beans,Coffee,Colombian,390,510,Massachusetts,53
16,41244,25,Small Market,East,Leaves,Tea,Darjeeling,10,41,New Hampshire,15
0,41244,43,Small Market,East,Leaves,Tea,Green Tea,32,43,New Hampshire,11
39,41244,49,Small Market,East,Leaves,Herbal Tea,Lemon,2,88,New Hampshire,47
49,41244,69,Small Market,East,Beans,Espresso,Caffe Mocha,-4,118,New Hampshire,73
20,41244,25,Small Market,East,Beans,Espresso,Regular Espresso,-16,45,New Hampshire,41
52,41244,75,Small Market,East,Beans,Coffee,Amaretto,37,127,New Hampshire,38
48,41244,74,Small Market,East,Beans,Coffee,Colombian,28,122,New Hampshire,46
86,41244,124,Major Market,East,Leaves,Tea,Darjeeling,89,210,New York,35
123,41244,179,Major Market,East,Leaves,Tea,Earl Grey,133,302,New York,46
54,41244,79,Major Market,East,Leaves,Tea,Green Tea,52,133,New York,27
294,41244,453,Major Market,East,Leaves,Herbal Tea,Lemon,309,747,New York,144
241,41244,-93,Major Market,East,Leaves,Herbal Tea,Mint,-189,148,New York,96
135,41244,-69,Major Market,East,Beans,Espresso,Caffe Mocha,-224,66,New York,155
250,41244,407,Major Market,East,Beans,Espresso,Regular Espresso,312,657,New York,95
279,41244,420,Major Market,East,Beans,Coffee,Colombian,271,699,New York,149
49,41244,71,Small Market,South,Beans,Coffee,Colombian,46,120,Louisiana,25
34,41244,51,Small Market,South,Beans,Coffee,Decaf Irish Cream,31,85,Louisiana,20
94,41244,120,Small Market,South,Leaves,Herbal Tea,Chamomile,77,214,Louisiana,43
68,41244,85,Small Market,South,Leaves,Herbal Tea,Lemon,26,153,Louisiana,59
55,41244,76,Small Market,South,Beans,Espresso,Caffe Latte,-3,131,Louisiana,79
41,41244,66,Small Market,South,Beans,Espresso,Caffe Mocha,31,107,Louisiana,35
43,41244,63,Small Market,South,Beans,Espresso,Decaf Espresso,27,106,Louisiana,36
48,41244,74,Small Market,South,Beans,Coffee,Colombian,27,122,New Mexico,47
92,41244,68,Small Market,South,Beans,Coffee,Decaf Irish Cream,16,160,New Mexico,52
16,41244,25,Small Market,South,Leaves,Herbal Tea,Chamomile,9,41,New Mexico,16
31,41244,38,Small Market,South,Leaves,Herbal Tea,Lemon,7,69,New Mexico,31
20,41244,25,Small Market,South,Beans,Espresso,Caffe Latte,-15,45,New Mexico,40
49,41244,69,Small Market,South,Beans,Espresso,Caffe Mocha,-5,118,New Mexico,74
38,41244,51,Small Market,South,Beans,Espresso,Decaf Espresso,12,89,New Mexico,39
81,41244,104,Small Market,South,Beans,Coffee,Colombian,66,185,Oklahoma,38
33,41244,49,Small Market,South,Beans,Coffee,Decaf Irish Cream,28,82,Oklahoma,21
65,41244,80,Small Market,South,Leaves,Herbal Tea,Chamomile,22,145,Oklahoma,58
105,41244,145,Small Market,South,Leaves,Herbal Tea,Lemon,20,250,Oklahoma,125
134,41244,186,Small Market,South,Beans,Espresso,Caffe Latte,121,320,Oklahoma,65
29,41244,44,Small Market,South,Beans,Espresso,Caffe Mocha,24,73,Oklahoma,20
88,41244,133,Small Market,South,Beans,Espresso,Decaf Espresso,72,221,Oklahoma,61
241,41244,284,Major Market,South,Beans,Coffee,Colombian,188,525,Texas,96
43,41244,56,Major Market,South,Beans,Coffee,Decaf Irish Cream,30,99,Texas,26
54,41244,73,Major Market,South,Leaves,Herbal Tea,Chamomile,28,127,Texas,45
41,41244,60,Major Market,South,Leaves,Herbal Tea,Lemon,24,101,Texas,36
67,41244,101,Major Market,South,Beans,Espresso,Caffe Latte,47,168,Texas,54
123,41244,179,Major Market,South,Beans,Espresso,Caffe Mocha,133,302,Texas,46
54,41244,79,Major Market,South,Beans,Espresso,Decaf Espresso,52,133,Texas,27
